"463490,""TM: Fatal assert on JS raytracer testcase: Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap), at ../jstracer.cpp:2797"",""critical""";;
"463783,""Assertion failed: """"need a way to EOT now, since this is trace end"""" with array comprehension"",""critical""";;
"464645,""endless loop in javascript for-in when compiling with Sun Studio 12 with -xO0 -g"",""critical""";;
"464862,""""""Assertion failed: ( int32_t(delta) == uint8_t(delta) )"""" on amberjack.org"",""critical""";;
"465236,""""""Assertion failure: we should have converted to numbers already"""" with (null <= null)"",""critical""";;
"465443,""TM: """"Assertion failed: p->isQuad()"""" with const-muddled for-each loop"",""critical""";;
"466905,""Fix JSOP_NEWARRAY to be not-buggy and use it"",""critical""";;
"470061,""TM: """"Assertion failure: cx->fp->regs->pc == f->ip && f->root == f"""""",""critical""";;
"470187,""TM: """"Assertion failure: entry->kpc == (jsbytecode*) atoms[index]"""" with valueOf, regexp"",""critical""";;
"470300,""""""Assertion failure: StackBase(fp) + blockDepth == regs.sp"""" with |let|"",""critical""";;
"470310,""TM: Interpreter errors or pending exceptions should abort trace"",""critical""";;
"470388,""TM: """"Assertion failure: !(fp->flags & JSFRAME_POP_BLOCKS), at ../jstracer.cpp"""""",""critical""";;
"472599,""TM: """"Assertion failure: JSVAL_IS_INT(STOBJ_GET_SLOT(callee_obj, JSSLOT_PRIVATE))"""" with __proto__, call, toString"",""critical""";;
"473075,""TM: HasProperty can still call into exotic lookupProperty hooks"",""critical""";;
"474935,""TM: """"Assertion failure: !ti->typeMap.matches(ti_other->typeMap)"""" with global, large array"",""critical""";;
"476869,""TM: """"Assertion failure: v != JSVAL_ERROR_COOKIE, at ../jstracer.cpp"""" with gczeal, proto, iterator"",""critical""";;
"477048,""""""Assertion failure: cg->stackDepth == loopDepth, at ../jsemit.cpp"""""",""critical""";;
"477053,""""""Assertion failure: JSVAL_IS_STRING(v), at ../jsapi.h"""""",""critical""";;
"477158,""TM: """"Assertion failure: v == JSVAL_TRUE || v == JSVAL_FALSE, at ../jsapi.h"""""",""critical""";;
"477234,""TM: """"Assertion failure: v != JSVAL_ERROR_COOKIE, at ../jstracer.cpp"""" with proto, getter"",""critical""";;
"478205,""TM: """"Assertion failed: p->isQuad() (../nanojit/Nativei386.cpp:1599)"""""",""critical""";;
"470978,""Hang [@ nsSplittableFrame::GetPrevInFlow] on print preview with table cell with large height"",""critical""";;
"453406,""[FIX]""""ASSERTION: Child not in controls"""" and other badness"",""critical""";;
"472787,""Hang involving gczeal"",""critical""";;
"468711,""TM: """"Assertion failure: !JS_ON_TRACE(cx)"""" with toString"",""critical""";;
"469234,""TM: """"Assertion failure: !JS_ON_TRACE(cx)"""" with proto, defineSetter"",""critical""";;
"469239,""TM: """"Assertion failure: ATOM_IS_STRING(atom)"""""",""critical""";;
"469761,""TM: """"Assertion failure: JSVAL_IS_INT(STOBJ_GET_SLOT(callee_obj, JSSLOT_PRIVATE))"""" with __proto__, call"",""critical""";;
"477793,""Make sure preventive maintenance cannot act on roots"",""critical""";;
"464403,""TM: """"Assertion failure: tm->recorder != NULL"""" looping over array of prints"",""critical""";;
"418139,""""""Assertion failure: protoIndex != 1 || OBJ_GET_PROTO(cx, obj) == pobj"""" with <svg:use>, <xul:listbox>, CSS"",""critical""";;
"479022,""fast path nsCanvasRenderingContext2D::PutImageData() is wrong on BIG_ENDIAN machine"",""critical""";;
"476643,""JS_REQUIRES_STACK errors in nsXPCWrappedJSClass::CallMethod"",""critical""";;
"381152,""Hang with float and large padding and margin"",""critical""";;
"455982,""TM: """"Assertion failure: JS_ON_TRACE(cx)"""" with generator as getter"",""critical""";;
"464092,""""""Assertion failure: OBJ_IS_CLONED_BLOCK(obj)"""" with string.replace, """"let"""""",""critical""";;
"478314,""TM: """"Assertion failed: """"need a way to EOT now, since this is trace end"""": 0 (../nanojit/LIR.cpp:985)"""""",""critical""";;
"207400,""Mail not being displayed when mail file exceeds 2GB in size. When I move email to another folder, list of emails in inbox is lost."",""critical""";;
"476086,""""""Assertion failure: op == JSOP_GOTO || op == JSOP_GOTOX"""" with trap, array.some"",""critical""";;
"476076,""trap() on """"new"""" triggers """"Assertion failure: js_CodeSpec[*regs.pc].length == JSOP_CALL_LENGTH"""""",""critical""";;
"473552,""TM: SIGILL due to TraceMonkey emitting unsupported NOPL"",""critical""";;
"467747,""Add-On manager is broken, can't see add-ons"",""critical""";;
"462851,""JS_SealObject crash if deep is true."",""critical""";;
"451946,""TM: js -j crashes with SIGSEGV (js_ExecuteTree) with SELinux execheap protection"",""critical""";;
"105619,""Javascript menus crash mozilla 0.9.5 & CVS [@ CopyChars1To2][@ FrameManager::ReResolveStyleContext] [@ nsAString::do_AssignFromReadable][@ nsAString::AssignFromReadable]"",""critical""";;
"99776,""[fix] crash in GetNearestContainingBlock()"",""critical""";;
"412690,""Drafts/Templates/Outbox should be excluded from the retention policy"",""critical""";;
"468279,""softoken crash importing email cert into newly upgraded DB"",""critical""";;
"453955,""""""Assertion failure: sprop->setter != js_watch_set || pobj != obj, at jsdbgapi.c"""""",""critical""";;
"148277,""crash when loading URL [@ nsHTMLScriptElement::SetDocument]"",""critical""";;
"473709,""""""Assertion failure: cursor == (uint8 *)copy->messageArgs[0] + argsCopySize, at jsexn.c"""" or """"Assertion failure: cursor == (uint8 *)copy->messageArgs[0] + argsCopySize, at jsexn.cpp"""""",""critical""";;
"445711,""Firefox crashes when it meets over 25 """"ௌ"""". (U+0BCC TAMIL VOWEL SIGN AU)"",""critical""";;
"457171,""TM: mochitest test_Prototype.html fails"",""critical""";;
"457335,""TM: we fail dom/tests/mochitest/ajax/jquery/test_jQuery.html"",""critical""";;
"373586,""Crash [@ nsTextInputSelectionImpl::ScrollSelectionIntoView] [@ nsTextControlFrame::SetValue] with XBL, textarea"",""critical""";;
"466588,""""""Assertion failed: frame entry -4 wasn't freed"""" due to OOM while compiling regexp"",""critical""";;
"457979,""TM: Random failures on Windows"",""critical""";;
"474406,""[FIX]CPU usage peaking at 100% on Lufthansa website"",""critical""";;
"387725,""""""Assertion failure: !fp->dormantNext"""""",""critical""";;
"480740,""When compiled by VC 2005, PR_ParseTimeString may crash on out-of-range time strings."",""critical""";;
"455547,""TM: SCUMM interpreter (canvas + JS demo) crashes with JIT enabled"",""critical""";;
"457069,""TM: crash logging into Zimbra with JITs on"",""critical""";;
"430219,""Crash when FF3 on OS X is Quit if page contains multiple plugins"",""critical""";;
"453254,""nsZipReaderCache::GetZip doesn't null-check the zipFile argument"",""critical""";;
"383369,""Secure (encrypted, https) sites loading as being partially encrypted. Broken lock is present as is the white address bar"",""critical""";;
"486304,""cert7.db/cert8.db """"corruption"""" when importing a large certificate (>64K)"",""critical""";;
"483963,""Assertion failure in OCSP tests."",""critical""";;
"440714,""Firefox 3 failed to start on Solaris with GNOME 2.23.3"",""critical""";;
"472782,""Crash due to too much recursion involving <svg:textPath>"",""critical""";;
"488854,""[HTML5] Insert REPLACEMENT CHARACTER gracefully when Unicode converter returns failure"",""critical""";;
"355567,""Firefox stores corrupted version of cached JavaScript file (merges two files together)"",""critical""";;
"464998,""integer overflow in nsEscape, still"",""critical""";;
"475291,""""""Assertion failure: ATOM_IS_STRING(atom)"""" with DOM __lookupSetter__"",""critical""";;
"436473,""firefox hangs if cookie ask permission to set whilst save target as dialog is open (image)"",""critical""";;
"466747,""TM: """"Assertion failure: fp->slots + fp->script->nfixed + js_ReconstructStackDepth(cx, fp->script, fp->regs->pc) == fp->regs->sp"""" with DOM manipulation of script elements"",""critical""";;
"479551,""Assertion failure: (cx)->requestDepth || (cx)->thread == (cx)->runtime->gcThread, at js/src/jsapi.cpp:957 after typing EOF at js shell prompt"",""critical""";;
"480147,""""""TM: Assertion failure: cx->bailExit"""" with string.replace and type instability"",""critical""";;
"481800,""TM: """"Assertion failed: (!lhs->isQuad() && !rhs->isQuad()) || (lhs->isQuad() && rhs->isQuad()) (../nanojit/Nativei386.cpp:915)"""""",""critical""";;
"482421,""TM: """"Assertion failure: vp >= StackBase(fp), at ../jsinterp.cpp"""""",""critical""";;
"453736,""[FIX]Crash under nsSVGElement::BindToTree with <svg:use>, <svg:script>"",""critical""";;
"457355,""TM: Tell ins_choose to use cmov only if its available."",""critical""";;
"464419,""thunderbird crashed when exiting NS_LogCOMPtrRelease_P"",""critical""";;
"468840,""Page hangs browser with JIT enabled"",""critical""";;
"480905,""TM: specialize code for a specific global object, not just a global object shape"",""critical""";;
"487550,""""""Assertion failure: cx->bailExit"""" with {__proto__: window}"",""critical""";;
"476655,""TM: """"Assertion failure: count <= (size_t) (fp->regs->sp - StackBase(fp) - depth), at ../jsobj.cpp"""" or """"Assertion failure: depth <= (size_t) (fp->regs->sp - StackBase(fp)), at ../jsobj.cpp"""""",""critical""";;
"487538,""bug 487271 left three tests broken in its wake"",""critical""";;
"488029,""Wrong assumption about read-only scope chain in js_FindIdentifierBase"",""critical""";;
"484035,""TM: Unresponsive script alert no longer displays on infinite loop - browser hangs"",""critical""";;
"485351,""Hang [@ gfxWindowsFont::ComputeMetrics] and eating up all GDI resources with percentage height, mathml and binding"",""critical""";;
"462593,""Crash [out of memory] when rapidly opening multiple frames with downloadable fonts"",""critical""";;
"482800,""TM: make sure we don't ever leave a tree through record_LeaveFrame"",""critical""";;
"488911,""StretchDIBits takes too long - switch between optimizations at run time"",""critical""";;
"203794,""[ps] can't print a web page if I have files named either sans or serif where I ran mozilla from"",""critical""";;
"488639,""SPARC jit: testIntOverflow, testIntUnderflow failed"",""critical""";;
"488699,""DeclEnvClass instance is not rooted"",""critical""";;
"489171,""js_SetPropertyHelper does not null *entryp for read-only properties"",""critical""";;
"481558,""Loading an untrusted stylesheet should not allow that stylesheet to inject script using XBL"",""critical""";;
"387033,""Script may run when initializing nsTextBoxFrame"",""critical""";;
"384344,""free memory read at nsCachedStyleData:GetStyleData within DoDeletingFrameSubtree"",""critical""";;
"382568,""Unsafe DOM mutation events in <textarea>"",""critical""";;
"373122,""Crash and/or Cocoa exception with Flash, overflow: scroll, and display: -moz-box"",""critical""";;
"370360,""Heap corruption in nsTableRowGroupFrame::CalculateRowHeights"",""critical""";;
"351236,""Crash [@ nsGetInterface::operator()] with designMode iframes, removing styles, removing iframes, reloading, etc"",""critical""";;
"348462,""a large font-size will crash firefox"",""critical""";;
"347355,""Frames not destroyed (involves <mtable> and <mtd>)"",""critical""";;
"336960,""Crash when window gets destroyed when constructor of xbl is running"",""critical""";;
"329900,""Crash with evil testcase, using table-column-group, table-column, table-cell"",""critical""";;
"327524,""Crash when using crypto.generateCRMFRequest(document.documentElement)";",critical""";
"326834,""CVE-2006-1531 [FIX]Crash with evil xul testcase, using listbox/listitem and display: table-cell"",""critical""";;
"323704,""Circular reference in 'clipPath' crashes browser instantly"",""critical""";;
"288790,""[FIX]Crash [@ GetNearestContainingBlock] with this xbl testcase"",""critical""";;
"317934,""CVE-2006-0294 [FIX]Crash with evil testcase, switching from position:relative to static"",""critical""";;
"311710,""Evil xul testcase, using display:-moz-grid-group causes crash [@ nsGridRow::IsCollapsed]"",""critical""";;
"462517,""nsAsyncInstantiateEvent::Run() uses pointer comparison to check if old frame == new frame"",""critical""";;
"475078,""Saving as """"Web page, complete"""" on page with 2+ external resources causes hang in nsWebBrowserPersist::CalculateUniqueFilename"",""critical""";;
"490390,""[OS/2] Attempting to render wingding font causes crash"",""critical""";;
"488396,""DBM needs to be FIPS certifiable."",""critical""";;
"490125,""[c3d] Canvas3D crash with multitexture"",""critical""";;
"378521,""Crash [@ nsCSSFrameConstructor::CreateInputFrame] with <binding extends=""""html:input"""">"",""critical""";;
"156715,""Manual signing and encryption prefs ignored"",""critical""";;
"142147,""Viewing signed message crashes Mozilla, if I did not  log-in into the FIPS module"",""critical""";;
"132548,""mail message crashes mozilla"",""critical""";;
"139329,""Mozilla repeatedly crashes when sending mail with a personal certificate"",""critical""";;
"119394,""[LDAP] support fetching certificates from LDAP servers"",""critical""";;
"107463,""failed to detect a tampered signed message"",""critical""";;
"165127,""Fetching certificate for encryption fails"",""critical""";;
"171331,""Thawte Freemail certificates not trusted"",""critical""";;
"328219,""crash when reading an rss feed because gIOService is null"",""critical""";;
"263573,""memory leak when checking rss feeds"",""critical""";;
"489975,""Trunk comm-central static builds broken: unresolved external symbol _malloc_usable_size"",""critical""";;
"484750,""""""Assertion failure: newlen == 0 || obj->dslots[newlen - 1] != JSVAL_HOLE, at ../jsarray.cpp"""""",""critical""";;
