"403677,""about:cache ships XHTML tag soup"",""trivial""";;;
"539274,""Bug 538388 introduced tabs in find-leakers.pl"",""trivial""";;;
"560059,""default video dimensions do not follow standard"",""trivial""";;;
"567723,""Move nsIFormSubmission.h to nsFormSubmission.h"",""trivial""";;;
"573239,""Shouldn't treat NS_HexToRGB, NS_ColorNameToRGB as nsresult"",""trivial""";;;
"573254,""Command line help options should line up"",""trivial""";;;
"573340,""Remove unused declaration of nsGenericHTMLElement::Shutdown"",""trivial""";;;
"573357,""Use the HTMLElement interface for more elements"",""trivial""";;;
"573377,""Sort nsEditPropertyAtomList.h"",""trivial""";;;
"519960,""Extension folder is recreated after its removal from Extensions\{ec8030f7-c20a-464f-9b0e-13a3a9e97384} directory"",""trivial""";;;
"573260,""Make nsGenericHTMLElement::ParseDivAlignValue static"",""trivial""";;;
"577222,""Mistyped function name in subscribe.js"",""trivial""";;;
"506041,""Part 2: Correct misspellings in source code"",""trivial""";;;
"564763,""ReservedSlotIndexOK and js_GetReservedSlot-limit are unused in nondebug builds"",""trivial""";;;
"564717,""warning: functions defined but not used in xpcmodule.cpp"",""trivial""";;;
"569470,""useless casts in VideoData::Create"",""trivial""";;;
"575499,""New advanced search page has a few text-related issues"",""trivial""";;;
"564614,""button in Thunderbird profile creation dialog says """"Fortsetzen"""", dialog text refers to it by """"Weiter"""""",""trivial""";;;
"330986,""Standardize confusing """"local/big file"""" storage term for attachments"",""trivial""";;;
"567633,""Typo in SeaMonkey Help: """"Startseit"""""",""trivial""";;;
"577320,""Remove tabs progress listener callback stubs"",""trivial""";;;
"563894,""Milestone URL needs to be removed from documentation"",""trivial""";;;
"535603,""Clear recent history title not set to all correctly on opening window"",""trivial""";;;
"577881,""textarea#description is missing a space before 'class'"",""trivial""";;;
"578241,""Use the same ID in enter_bug.cgi and show_bug.cgi for group checkboxes"",""trivial""";;;
"578366,""closing </dl> is missing in pages/fields.html.tmpl"",""trivial""";;;
"563109,""JavaScript Tests - retire jsDriver.pl and friends"",""trivial""";;;
"472452,""Rephrase documentation about deleting custom fields"",""trivial""";;;
"577638,""Outdated comments in XPCOMUtils.jsm after Bug 568691"",""trivial""";;;
"579486,""(Untitled) can look like C*nt itled)"",""trivial""";;;
"577081,""nsAttrValue::ParseColor doesn't need a document parameter anymore"",""trivial""";;;
"532590,""Quick Account Setup (add radiobox {POP, IMAP} )"",""trivial""";;;
"580341,""Remove unused deviceType from nsIHttpProtocolHandler"",""trivial""";;;
"520214,""""""remove attachment"""" is inconsistent and doesn't work with multi-select"",""trivial""";;;
"431644,""Make resizer in Page Info media tab invisible"",""trivial""";;;
"539174,""Page Info > General lists AES-256 cipher as AES-256 256"",""trivial""";;;
"525987,""Message > Archive and New Tag should be repositioned within their menus"",""trivial""";;;
"581693,""Missing whitespace for the auth_failure_action hook"",""trivial""";;;
"370387,""In Advanced/General/Choose """"en-US"""" (set via intl.accept_languages) is not match to """"en-us"""""",""trivial""";;;
"555941,""[HTML5] Split HILO_ACCEL into a separate class"",""trivial""";;;
"581653,""Remove XPCOM cruft from StarUI"",""trivial""";;;
"582316,""[k] """"Report this post"""" not properly aligned"",""trivial""";;;
"100716,""Zertifikatsansicht Deteils anstelle Details in Tab-Name"",""trivial""";;;
"285013,""View Saved Passwords window lacks a resize widget"",""trivial""";;;
"148415,""Odd display of &dagger"; &Dagger; and &permil;" with CSS default fonts"",""trivial"""
"128631,""Right click menu selection for Close Tab does not work  on a single tab"",""trivial""";;;
"459000,""Address book comment cleanup"",""trivial""";;;
"583960,""_pr_cpu_affinity_mask defined as PRInt32 and PRUInt32"",""trivial""";;;
"510930,""Titlebar text is wrong when switch between Month/Multiweek"",""trivial""";;;
"560044,""Typo (Diise) in problematic addon window"",""trivial""";;;
"584993,""Expose DumpObject as a shell function"",""trivial""";;;
"262893,""In <searchBar.js>, """"Warning: redeclaration of var i"""" and others"",""trivial""";;;
"585852,""Error message for file_too_large mentions """"non-patch attachments"""" when there is no such thing anymore"",""trivial""";;;
"585430,""Use Services.* throughout LightweightThemeManager.jsm, plus some other cleanup"",""trivial""";;;
"585294,""No closing animation for right click>Close Tab"",""trivial""";;;
"585487,""[Pinstripe] Make findbar-textbox slightly transparent in lwthemes"",""trivial""";;;
"579920,""Consolidate tab bar scroll button styling"",""trivial""";;;
"580220,""Simplify selectors involving the tabsontop attribute"",""trivial""";;;
"586114,""Consolidate toolbox bottom border styling"",""trivial""";;;
"584585,""Unused nsCOMPtr<nsIInputStream> input in nsInputStreamWrapper::LazyInit()"",""trivial""";;;
"581944,""Reorder the HTML5 tokenizer's states to make it easier to optionally partition the tokenizer loop into two methods"",""trivial""";;;
"577877,""warning: unused variable ‘tmp_domain’ in PR_Socket"",""trivial""";;;
"585330,""Fix """"a the"""" in comments"",""trivial""";;;
"413363,""Dialog for importing your certificates in Certificate Manager has wrong title"",""trivial""";;;
"571291,""Error en cadena """"Advertir las páginas web intenten..."""" opciones/avanzado/general"",""trivial""";;;
"583076,""Fix a number of build warnings in accessible/"",""trivial""";;;
"582942,""FrenchHolidays.ics update"",""trivial""";;;
"514963,""Reference to non-existing background-image in pinstripes listbox.css"",""trivial""";;;
"496225,""Replace MOZ_DISABLE_VISTA_SDK_REQUIREMENTS in comm-central"",""trivial""";;;
"551733,""Port |Bug 412989 - allow per-app override of crashreporter.ini| to SeaMonkey,now that it has session-restore too"",""trivial""";;;
"482965,""tabbrowser-tabs shouldn't have horizontal margin"",""trivial""";;;
"579470,""POP3 status message """"checking %S for new messages"""" is incorrectly capitalized"",""trivial""";;;
"562452,""Clicking the identity button when the location bar was focused shouldn't draw a focus ring"",""trivial""";;;
"582819,""[win7] UI issue when Aero Border Padding set to 0 instead of 4 (default)"",""trivial""";;;
"578729,""Cutoff min/max/close buttons without navigation bar"",""trivial""";;;
"546174,""Remove remnant MOZ_PROFILE_MODULES"",""trivial""";;;
"444101,""FastFindLinksLabel is not translated in he"",""trivial""";;;
"502797,""The word תווים (characters) is misspelled"",""trivial""";;;
"475385,""atEndOfSession define in cookieAcceptDialog.properties should be capitalize (SeaMonkey port)"",""trivial""";;;
"345219,""Tooltips always-on-top when apple-tab'ing away"",""trivial""";;;
"581242,""The Addons Manager should open in the current tab if that tab is blank."",""trivial""";;;
"591310,""""""Phrase not found"""" find bar status message is misaligned"",""trivial""";;;
"491470,""""""Sync Now..."""" suggests further dialog before operation which is not present"",""trivial""";;;
"592295,""Remove question mark from """"Undo?"""" link"",""trivial""";;;
"593382,""App tab title change notification looks boxy on Linux"",""trivial""";;;
"593477,""Visual glitch when Personas are used with tabs on top"",""trivial""";;;
"593570,""reduce the tab close button's impact on the tab height"",""trivial""";;;
"592265,""App tabs 1 pixel shorter than normal tabs"",""trivial""";;;
"593881,""Assignment to $[ has been deprecated in Perl 5.12.0"",""trivial""";;;
"590758,""Weird box outlining webpage"",""trivial""";;;
"581316,""Minor typos in notification reason descriptions"",""trivial""";;;
"587393,""remove JAR_cert_attribute declaration"",""trivial""";;;
"593152,""""""Check for updates"""" needs to be """"Check for Updates"""" for manual updates in the details pane"",""trivial""";;;
"594581,""error with images"",""trivial""";;;
"595724,""[Mac default] move some style rules in mailWindow1.css"",""trivial""";;;
"585195,""Theme the Web Console filter bar appropriately on Windows"",""trivial""";;;
"383771,""The Subscribe button in Page Info feeds section has no access key"",""trivial""";;;
"590738,""Menu separators in the Firefox menu button are the wrong color"",""trivial""";;;
"507587,""Warning: reference to undefined property jscookies[cookie.host]"",""trivial""";;;
"507883,""addCookieToHash() creates a useless object that will be clobbered right away"",""trivial""";;;
"517708,""use gBrowser instead of getBrowser() in session restore code"",""trivial""";;;
"595505,""Remove nsIDOMHTMLVoidCallback.idl"",""trivial""";;;
"550825,""remove redundant .tab-close-button selectors"",""trivial""";;;
"597051,""Correct typo and adjust spacing for new Firefox compatibility UI in the HTTP preference pane"",""trivial""";;;
"594329,""Software Installation dialog reports wrong number of items to be installed"",""trivial""";;;
"141476,""Ctrl Mousewheel up (away from me) should make font bigger"",""trivial""";;;
"484022,""Title and button in the """"Edit Bookmark"""" panel should be aligned with the fields, star should be centered"",""trivial""";;;
"301972,""""""Save to Disk"""" option needs to be more clear"",""trivial""";;;
"470263,""Use of <tree> needs to be updated to keep current selection in view upon reflow."",""trivial""";;;
"582339,""Wrong spelling at bugzilla's documentations on Groups and Group Security Section"",""trivial""";;;
"383717,""The accesskey for """"Save As"""" button in Page Info (Media tab) does not work"",""trivial""";;;
"287540,""Fix various _C++_ compiler warnings from my Windows non-debug build"",""trivial""";;;
"594709,""Use GTK icons for error/warning/info"",""trivial""";;;
"598698,""Possible unneeded selectrow_array() call in Bugzilla::Install::make_admin()"",""trivial""";;;
"579484,""status bar disappears after changing theme from Windows 7 Aero to Windows 7 Basic when using Firefox Menu"",""trivial""";;;
"599726,""Move abCardViewOverlay.xul from mailnews/ to suite/"",""trivial""";;;
"528172,""Rename MoMe bloat builders to 'leak test build'"",""trivial""";;;
"598213,""Silver css border on header makes it look misaligned"",""trivial""";;;
"551881,""Switch application/x-javascript to application/javascript, DOM Inspector part"",""trivial""";;;
"596474,""Translation error"",""trivial""";;;
"376408,""[vista] corners of tooltips not transparent (opacity wrong)"",""trivial""";;;
"599743,""End-of-life Python 2.4 for build support, in c-c"",""trivial""";;;
"601370,""content_type does not work as a search parameter"",""trivial""";;;
"601218,""Do not display (show) when the CC list is empty"",""trivial""";;;
"550751,""JS/Accessible Object viewer tree has border and margins"",""trivial""";;;
"585001,""Add read() as a synonym for snarf() in the js shell"",""trivial""";;;
"522712,""Port |Bug 511761 - Only use compatibility.ini (not .autoreg, or stat()s) to invalidate fastloads and other caches| to comm-central (apps)"",""trivial""";;;
"597589,""[Firefox button] Add """"Troubleshooting Information"""" to Help Menu"",""trivial""";;;
"602754,""Fix """"a the"""" in comments (for NSS code)"",""trivial""";;;
"358764,""On Linux, backspace should do nothing"",""trivial""";;;
"604874,""Thunderbird: Optionen | Sicherheit | Typo in """"Master-Password ändern"""" button"",""trivial""";;;
"602767,""Fix """"a the"""" in comments (in MailNews Core:Backend)"",""trivial""";;;
"483462,""Add 12 hr time format to SUMO forums"",""trivial""";;;
"404159,""Links to later releases of SB / Lightning missing"",""trivial""";;;
"449914,""Translation DE typofix """"Biite geben Sie einen anderen Benutzer"""""",""trivial""";;;
"458657,""Remove Win16 reference from nsImapProtocol.cpp"",""trivial""";;;
"518638,""Icon and text inconsistencies for toolbar and message header area"",""trivial""";;;
"471368,""strange entity-names in newsblog.properties (""""subsribe"""" instead of """"subscribe"""") (Thunderbird part)"",""trivial""";;;
"403221,""Fix typo: |explaination| -> |explanation|"",""trivial""";;;
"510499,""Correcting grammar on Sunbird homepage"",""trivial""";;;
"598918,""Hiding the statusbar-resizerpanel isn't theme specific, move it to content CSS"",""trivial""";;;
"304180,""Editing an existing flag should not give a page titled """"Create Flag Type for Bugs"""""",""trivial""";;;
"238803,""Edit flag type lines have no punctuation"",""trivial""";;;
"602761,""Fix """"a the"""" in comments (in Firefox:General )"",""trivial""";;;
"606543,""Minefield shows bogus tooltip on Context Menu top item"",""trivial""";;;
"606949,""Fix JM build warnings on ARM"",""trivial""";;;
"608437,""Unused variables passed to flag/list.html.tmpl"",""trivial""";;;
"538745,""Port |Bug 532645 - Upgrade libpng to version 1.4.0| to comm-central"",""trivial""";;;
"598931,""Remove stray status bar icons"",""trivial""";;;
"604849,""Port |Bug 480735 - Startup timeline| to comm-central"",""trivial""";;;
"607148,""Bye bye anonymous namespaces"",""trivial""";;;
"597983,""Menu separator should be hidden when there is only one item in the context menu"",""trivial""";;;
"604776,""Improved links to new documents"",""trivial""";;;
"609522,""Two question marks in pop up box """"Abtrennen -> Bestätigen"""""",""trivial""";;;
"474766,""The [details] string is duplicated when replying to a comment containing a link to an attachment"",""trivial""";;;
"598942,""Yellow triangle appearing in the Windows tray instead of new mail icon"",""trivial""";;;
"607960,""Port |Bug 607309 - Modify nsINavBookmarkObserver::onItemAdded to include the URI| to SeaMonkey"",""trivial""";;;
"608507,""some minor test cleanup"",""trivial""";;;
